ElapsedTime(s),Battery(%),DistanceRemaining,,,,
8.4345,99.7717,6.54914,,,,
8.44436,99.7717,6.54914,,,,
8.45433,99.7717,6.54914,,,,
8.46437,99.7717,6.54914,,,,
8.47433,99.7717,6.54914,,,,
8.48434,99.7717,6.49914,,,,
8.49433,99.7717,6.49914,,,,
8.50436,99.7717,6.49914,,,,
8.51452,99.7688,6.49914,,,,
8.5245,99.7688,6.49914,,,,
8.53441,99.7688,6.49914,,,,
8.54442,99.7688,6.49914,,,,
8.55434,99.7688,6.49914,,,,
8.56441,99.7688,6.49914,,,,
8.57438,99.7688,6.49914,,,,
8.58444,99.7688,6.44914,,,,
8.59436,99.7688,6.44914,,,,
8.60444,99.7688,6.44914,,,,
8.61446,99.7659,6.44914,,,,
8.6244,99.7659,6.44914,,,,
8.63445,99.7659,6.44914,,,,
8.6445,99.7659,6.44914,,,,
8.65444,99.7659,6.44914,,,,
8.66465,99.7659,6.44914,,,,
8.67451,99.7659,6.44914,,,,
8.6847,99.7659,6.46985,,,,
8.6944,99.7659,6.46985,,,,
8.70436,99.7659,6.46985,,,,
8.71436,99.763,6.46985,,,,
8.72434,99.763,6.39914,,,,
8.7344,99.763,6.39914,,,,
8.74436,99.763,6.39914,,,,
8.75436,99.763,6.39914,,,,
8.76449,99.763,6.39914,,,,
8.77442,99.763,6.39914,,,,
8.78438,99.763,6.39914,,,,
8.79435,99.763,6.39914,,,,
8.80448,99.763,6.39914,,,,
8.81438,99.7601,6.39914,,,,
8.82437,99.7601,6.34914,,,,
8.83446,99.7601,6.34914,,,,
8.84444,99.7601,6.34914,,,,
8.85438,99.7601,6.34914,,,,
8.86436,99.7601,6.34914,,,,
8.87439,99.7601,6.34914,,,,
8.88439,99.7601,6.34914,,,,
8.89434,99.7601,6.34914,,,,
8.90433,99.7601,6.34914,,,,
8.91441,99.7573,6.34914,,,,
8.92442,99.7573,6.34914,,,,
8.93449,99.7573,6.34914,,,,
8.94434,99.7573,6.29914,,,,
8.95437,99.7573,6.29914,,,,
8.96437,99.7573,6.29914,,,,
8.97438,99.7573,6.29914,,,,
8.98436,99.7573,6.29914,,,,
8.99435,99.7573,6.29914,,,,
9.00447,99.7573,6.29914,,,,
9.01446,99.7544,6.29914,,,,
9.02441,99.7544,6.29914,,,,
9.03441,99.7544,6.29914,,,,
9.04437,99.7544,6.24914,,,,
9.05439,99.7544,6.24914,,,,
9.06436,99.7544,6.24914,,,,
9.07438,99.7544,6.24914,,,,
9.08447,99.7544,6.24914,,,,
9.09434,99.7544,6.24914,,,,
9.10433,99.7544,6.24914,,,,
9.1144,99.7515,6.24914,,,,
9.12439,99.7515,6.24914,,,,
9.13439,99.7515,6.24914,,,,
9.14434,99.7515,6.19914,,,,
9.15438,99.7515,6.19914,,,,
9.16439,99.7515,6.19914,,,,
9.17442,99.7515,6.19914,,,,
9.18438,99.7515,6.19914,,,,
9.19438,99.7515,6.19914,,,,
9.20429,99.7515,6.19914,,,,
9.21444,99.7486,6.19914,,,,
9.22444,99.7486,6.19914,,,,
9.2344,99.7486,6.19914,,,,
9.24436,99.7486,6.14914,,,,
9.25435,99.7486,6.14914,,,,
9.26439,99.7486,6.14914,,,,
9.27445,99.7486,6.14914,,,,
9.28444,99.7486,6.14914,,,,
9.29435,99.7486,6.14914,,,,
9.30435,99.7486,6.14914,,,,
9.31449,99.7458,6.14914,,,,
9.32441,99.7458,6.14914,,,,
9.33441,99.7458,6.14914,,,,
9.34437,99.7458,6.09914,,,,
9.35434,99.7458,6.09914,,,,
9.36441,99.7458,6.09914,,,,
9.37442,99.7458,6.09914,,,,
9.38441,99.7458,6.09914,,,,
9.39439,99.7458,6.09914,,,,
9.40436,99.7458,6.09914,,,,
9.41435,99.7429,6.09914,,,,
9.4244,99.7429,6.09914,,,,
9.43444,99.7429,6.09914,,,,
9.44435,99.7429,6.04914,,,,
9.45434,99.7429,6.04914,,,,
9.46449,99.7429,6.04914,,,,
9.47443,99.7429,6.04914,,,,
9.48441,99.7429,6.04914,,,,
9.49435,99.7429,6.04914,,,,
9.50433,99.7429,6.04914,,,,
9.51433,99.74,6.04914,,,,
9.52437,99.74,6.04914,,,,
9.53441,99.74,6.04914,,,,
9.54433,99.74,5.99914,,,,
9.55436,99.74,5.99914,,,,
9.56439,99.74,5.99914,,,,
9.5744,99.74,5.99914,,,,
9.5844,99.74,5.99914,,,,
9.59432,99.74,5.99914,,,,
9.60436,99.74,5.99914,,,,
9.61437,99.7371,5.99914,,,,
9.62438,99.7371,5.99914,,,,
9.63437,99.7371,5.99914,,,,
9.64433,99.7371,5.99914,,,,
9.65434,99.7371,5.99914,,,,
9.6644,99.7371,5.94914,,,,
9.6744,99.7371,5.94914,,,,
9.68442,99.7371,5.94914,,,,
9.69448,99.7371,5.94914,,,,
9.70434,99.7371,5.94914,,,,
9.7145,99.7343,5.96985,,,,
9.72434,99.7343,5.96985,,,,
9.73438,99.7343,5.96985,,,,
9.74439,99.7343,5.96985,,,,
9.75433,99.7343,5.96985,,,,
9.76439,99.7343,5.89914,,,,
9.77429,99.7343,5.89914,,,,
9.78437,99.7343,5.89914,,,,
9.7943,99.7343,5.89914,,,,
9.80434,99.7343,5.89914,,,,
9.81436,99.7314,5.89914,,,,
9.82435,99.7314,5.89914,,,,
9.8344,99.7314,5.89914,,,,
9.8443,99.7314,5.89914,,,,
9.85429,99.7314,5.89914,,,,
9.86436,99.7314,5.84914,,,,
9.87435,99.7314,5.84914,,,,
9.88437,99.7314,5.84914,,,,
9.89438,99.7314,5.84914,,,,
9.90429,99.7314,5.84914,,,,
9.91435,99.7285,5.84914,,,,
9.9244,99.7285,5.84914,,,,
9.93438,99.7285,5.84914,,,,
9.94435,99.7285,5.84914,,,,
9.95433,99.7285,5.84914,,,,
9.96438,99.7285,5.79914,,,,
9.97439,99.7285,5.79914,,,,
9.98441,99.7285,5.79914,,,,
9.99435,99.7285,5.79914,,,,
10.0043,99.7285,5.79914,,,,
10.0144,99.7256,5.79914,,,,
10.0244,99.7256,5.79914,,,,
10.0344,99.7256,5.79914,,,,
10.0444,99.7256,5.79914,,,,
10.0544,99.7256,5.79914,,,,
10.0644,99.7256,5.79914,,,,
10.0744,99.7256,5.79914,,,,
10.0844,99.7256,5.79914,,,,
10.0944,99.7256,5.79914,,,,
10.1044,99.7256,5.74914,,,,
10.1144,99.7228,5.74914,,,,
10.1244,99.7228,5.74914,,,,
10.1344,99.7228,5.74914,,,,
10.1443,99.7228,5.74914,,,,
10.1543,99.7228,5.74914,,,,
10.1644,99.7228,5.74914,,,,
10.1743,99.7228,5.74914,,,,
10.1843,99.7228,5.74914,,,,
10.1944,99.7228,5.74914,,,,
10.2043,99.7228,5.69914,,,,
10.2144,99.7199,5.69914,,,,
10.2244,99.7199,5.69914,,,,
10.2344,99.7199,5.69914,,,,
10.2444,99.7199,5.69914,,,,
10.2543,99.7199,5.69914,,,,
10.2644,99.7199,5.69914,,,,
10.2744,99.7199,5.69914,,,,
10.2844,99.7199,5.69914,,,,
10.2944,99.7199,5.69914,,,,
10.3043,99.7199,5.64914,,,,
10.3144,99.717,5.64914,,,,
10.3244,99.717,5.64914,,,,
10.3344,99.717,5.64914,,,,
10.3444,99.717,5.64914,,,,
10.3543,99.717,5.64914,,,,
10.3644,99.717,5.64914,,,,
10.3744,99.717,5.64914,,,,
10.3845,99.717,5.64914,,,,
10.3944,99.717,5.64914,,,,
10.4043,99.717,5.59914,,,,
10.4144,99.7141,5.59914,,,,
10.4244,99.7141,5.59914,,,,
10.4344,99.7141,5.59914,,,,
10.4444,99.7141,5.59914,,,,
10.4543,99.7141,5.59914,,,,
10.4644,99.7141,5.59914,,,,
10.4744,99.7141,5.59914,,,,
10.4844,99.7141,5.59914,,,,
10.4944,99.7141,5.59914,,,,
10.5044,99.7141,5.54914,,,,
10.5144,99.7113,5.54914,,,,
10.5244,99.7113,5.54914,,,,
10.5344,99.7113,5.54914,,,,
10.5443,99.7113,5.54914,,,,
10.5543,99.7113,5.54914,,,,
10.5644,99.7113,5.54914,,,,
10.5744,99.7113,5.54914,,,,
10.5844,99.7113,5.54914,,,,
10.5944,99.7113,5.54914,,,,
10.6044,99.7113,5.49914,,,,
10.6144,99.7084,5.49914,,,,
10.6244,99.7084,5.49914,,,,
10.6344,99.7084,5.49914,,,,
10.6443,99.7084,5.49914,,,,
10.6543,99.7084,5.49914,,,,
10.6644,99.7084,5.49914,,,,
10.6744,99.7084,5.49914,,,,
10.6844,99.7084,5.44914,,,,
10.6943,99.7084,5.44914,,,,
10.7044,99.7084,5.44914,,,,
10.7144,99.7055,5.44914,,,,
10.7245,99.7055,5.44914,,,,
10.7343,99.7055,5.44914,,,,
10.7445,99.7055,5.44914,,,,
10.7544,99.7055,5.44914,,,,
10.7644,99.7055,5.44914,,,,
10.7745,99.7055,5.44914,,,,
10.7844,99.7055,5.39914,,,,
10.7944,99.7055,5.39914,,,,
10.8044,99.7055,5.39914,,,,
10.8144,99.7026,5.39914,,,,
10.8243,99.7026,5.39914,,,,
10.8344,99.7026,5.39914,,,,
10.8443,99.7026,5.39914,,,,
10.8544,99.7026,5.39914,,,,
10.8644,99.7026,5.39914,,,,
10.8744,99.7026,5.39914,,,,
10.8844,99.7026,5.39914,,,,
10.8943,99.7026,5.39914,,,,
10.9044,99.7026,5.34914,,,,
10.9144,99.6997,5.34914,,,,
10.9245,99.6997,5.34914,,,,
10.9345,99.6997,5.34914,,,,
10.9444,99.6997,5.34914,,,,
10.9544,99.6997,5.34914,,,,
10.9644,99.6997,5.34914,,,,
10.9744,99.6997,5.34914,,,,
10.9845,99.6997,5.34914,,,,
10.9944,99.6997,5.34914,,,,
11.0044,99.6997,5.29914,,,,
11.0144,99.6969,5.29914,,,,
11.0244,99.6969,5.29914,,,,
11.0344,99.6969,5.29914,,,,
11.0443,99.6969,5.29914,,,,
11.0544,99.6969,5.29914,,,,
11.0644,99.6969,5.29914,,,,
11.0744,99.6969,5.29914,,,,
11.0844,99.6969,5.29914,,,,
11.0944,99.6969,5.29914,,,,
11.1043,99.6969,5.24914,,,,
11.1144,99.694,5.24914,,,,
11.1244,99.694,5.24914,,,,
11.1345,99.694,5.24914,,,,
11.1444,99.694,5.24914,,,,
11.1543,99.694,5.24914,,,,
11.1644,99.694,5.24914,,,,
11.1744,99.694,5.24914,,,,
11.1844,99.694,5.24914,,,,
11.1944,99.694,5.24914,,,,
11.2043,99.694,5.19914,,,,
11.2144,99.6911,5.19914,,,,
11.2244,99.6911,5.19914,,,,
11.2344,99.6911,5.19914,,,,
11.2443,99.6911,5.19914,,,,
11.2544,99.6911,5.19914,,,,
11.2644,99.6911,5.19914,,,,
11.2744,99.6911,5.19914,,,,
11.2844,99.6911,5.14914,,,,
11.2944,99.6911,5.14914,,,,
11.3043,99.6911,5.14914,,,,
11.3145,99.6882,5.14914,,,,
11.3244,99.6882,5.14914,,,,
11.3344,99.6882,5.14914,,,,
11.3444,99.6882,5.14914,,,,
11.3543,99.6882,5.14914,,,,
11.3644,99.6882,5.14914,,,,
11.3744,99.6882,5.14914,,,,
11.3845,99.6882,5.09914,,,,
11.3944,99.6882,5.09914,,,,
11.4043,99.6882,5.09914,,,,
11.4144,99.6854,5.09914,,,,
11.4244,99.6854,5.09914,,,,
11.4344,99.6854,5.09914,,,,
11.4444,99.6854,5.09914,,,,
11.4544,99.6854,5.09914,,,,
11.4644,99.6854,5.09914,,,,
11.4744,99.6854,5.09914,,,,
11.4844,99.6854,5.04914,,,,
11.4944,99.6854,5.04914,,,,
11.5044,99.6854,5.04914,,,,
11.5144,99.6825,5.04914,,,,
11.5244,99.6825,5.04914,,,,
11.5344,99.6825,5.04914,,,,
11.5443,99.6825,5.04914,,,,
11.5544,99.6825,5.04914,,,,
11.5644,99.6825,5.04914,,,,
11.5744,99.6825,5.04914,,,,
11.5844,99.6825,5.04914,,,,
11.5944,99.6825,5.04914,,,,
11.6043,99.6825,4.99914,,,,
11.6144,99.6796,4.99914,,,,
11.6245,99.6796,4.99914,,,,
11.6344,99.6796,4.99914,,,,
11.6443,99.6796,4.99914,,,,
11.6543,99.6796,4.99914,,,,
11.6644,99.6796,4.99914,,,,
11.6745,99.6796,4.99914,,,,
11.6844,99.6796,4.99914,,,,
11.6943,99.6796,4.99914,,,,
11.7043,99.6796,4.94914,,,,
11.7144,99.6767,4.94914,,,,
11.7245,99.6767,4.94914,,,,
11.7344,99.6767,4.94914,,,,
11.7444,99.6767,4.94914,,,,
11.7544,99.6767,4.94914,,,,
11.7644,99.6767,4.94914,,,,
11.7745,99.6767,4.94914,,,,
11.7845,99.6767,4.87843,,,,
11.7944,99.6767,4.87843,,,,
11.8044,99.6767,4.87843,,,,
11.8145,99.6739,4.92843,,,,
11.8243,99.6739,4.87843,,,,
11.8344,99.6739,4.87843,,,,
11.8444,99.6739,4.87843,,,,
11.8544,99.6739,4.87843,,,,
11.8644,99.6739,4.87843,,,,
11.8743,99.6739,4.87843,,,,
11.8844,99.6739,4.87843,,,,
11.8944,99.6739,4.87843,,,,
11.9043,99.6739,4.87843,,,,
11.9143,99.671,4.87843,,,,
11.9243,99.671,4.82843,,,,
11.9344,99.671,4.82843,,,,
11.9444,99.671,4.82843,,,,
11.9543,99.671,4.82843,,,,
11.9644,99.671,4.82843,,,,
11.9744,99.671,4.82843,,,,
11.9844,99.671,4.82843,,,,
11.9944,99.671,4.82843,,,,
12.0044,99.671,4.82843,,,,
12.0144,99.6681,4.82843,,,,
12.0244,99.6681,4.82843,,,,
12.0344,99.6681,4.82843,,,,
12.0443,99.6681,4.77843,,,,
12.0544,99.6681,4.77843,,,,
12.0644,99.6681,4.77843,,,,
12.0744,99.6681,4.77843,,,,
12.0844,99.6681,4.77843,,,,
12.0944,99.6681,4.77843,,,,
12.1044,99.6681,4.77843,,,,
12.1144,99.6652,4.77843,,,,
12.1244,99.6652,4.77843,,,,
12.1344,99.6652,4.77843,,,,
12.1444,99.6652,4.72843,,,,
12.1544,99.6652,4.72843,,,,
12.1644,99.6652,4.72843,,,,
12.1744,99.6652,4.72843,,,,
12.1844,99.6652,4.72843,,,,
12.1943,99.6652,4.72843,,,,
12.2044,99.6652,4.72843,,,,
12.2144,99.6625,4.72843,,,,
12.2244,99.6625,4.72843,,,,
12.2344,99.6625,4.72843,,,,
12.2444,99.6625,4.67843,,,,
12.2544,99.6625,4.67843,,,,
12.2644,99.6625,4.67843,,,,
12.2744,99.6625,4.67843,,,,
12.2844,99.6625,4.60772,,,,
12.2944,99.6625,4.60772,,,,
12.3044,99.6625,4.60772,,,,
12.3144,99.6596,4.60772,,,,
12.3244,99.6596,4.60772,,,,
12.3344,99.6596,4.60772,,,,
12.3444,99.6596,4.60772,,,,
12.3543,99.6596,4.60772,,,,
12.3644,99.6596,4.60772,,,,
12.3744,99.6596,4.60772,,,,
12.3844,99.6596,4.60772,,,,
12.3944,99.6596,4.60772,,,,
12.4044,99.6596,4.60772,,,,
12.4144,99.6568,4.60772,,,,
12.4244,99.6568,4.60772,,,,
12.4344,99.6568,4.60772,,,,
12.4444,99.6568,4.60772,,,,
12.4544,99.6568,4.60772,,,,
12.4644,99.6568,4.60772,,,,
12.4744,99.6568,4.60772,,,,
12.4844,99.6568,4.60772,,,,
12.4943,99.6568,4.60772,,,,
12.5043,99.6568,4.55772,,,,
12.5145,99.6539,4.55772,,,,
12.5244,99.6539,4.55772,,,,
12.5344,99.6539,4.55772,,,,
12.5443,99.6539,4.48701,,,,
12.5544,99.6539,4.48701,,,,
12.5644,99.6539,4.48701,,,,
12.5744,99.6539,4.48701,,,,
12.5844,99.6539,4.48701,,,,
12.5944,99.6539,4.48701,,,,
12.6044,99.6539,4.48701,,,,
12.6144,99.651,4.48701,,,,
12.6244,99.651,4.48701,,,,
12.6344,99.651,4.48701,,,,
12.6443,99.651,4.48701,,,,
12.6543,99.651,4.48701,,,,
12.6644,99.651,4.48701,,,,
12.6744,99.651,4.48701,,,,
12.6844,99.651,4.48701,,,,
12.6944,99.651,4.48701,,,,
12.7043,99.651,4.48701,,,,
12.7144,99.6481,4.48701,,,,
12.7244,99.6481,4.48701,,,,
12.7344,99.6481,4.48701,,,,
12.7443,99.6481,4.43701,,,,
12.7543,99.6481,4.43701,,,,
12.7644,99.6481,4.3663,,,,
12.7744,99.6481,4.3663,,,,
12.7844,99.6481,4.3663,,,,
12.7944,99.6481,4.3663,,,,
12.8043,99.6481,4.3663,,,,
12.8144,99.6453,4.3663,,,,
12.8246,99.6453,4.3663,,,,
12.8344,99.6453,4.3663,,,,
12.8444,99.6453,4.3663,,,,
12.8544,99.6453,4.3663,,,,
12.8644,99.6453,4.3663,,,,
12.8746,99.6453,4.43701,,,,
12.8844,99.6453,4.3663,,,,
12.8944,99.6453,4.3663,,,,
12.9044,99.6453,4.3663,,,,
12.9144,99.6424,4.3663,,,,
12.9244,99.6424,4.29558,,,,
12.9344,99.6424,4.29558,,,,
12.9444,99.6424,4.29558,,,,
12.9543,99.6424,4.29558,,,,
12.9644,99.6424,4.29558,,,,
12.9744,99.6424,4.29558,,,,
12.9844,99.6424,4.29558,,,,
12.9943,99.6424,4.29558,,,,
13.0043,99.6424,4.29558,,,,
13.0144,99.6395,4.29558,,,,
13.0244,99.6395,4.29558,,,,
13.0344,99.6395,4.29558,,,,
13.0444,99.6395,4.29558,,,,
13.0544,99.6395,4.29558,,,,
13.0644,99.6395,4.29558,,,,
13.0744,99.6395,4.29558,,,,
13.0844,99.6395,4.22487,,,,
13.0944,99.6395,4.22487,,,,
13.1043,99.6395,4.22487,,,,
13.1144,99.6366,4.22487,,,,
13.1244,99.6366,4.22487,,,,
13.1344,99.6366,4.22487,,,,
13.1444,99.6366,4.22487,,,,
13.1543,99.6366,4.22487,,,,
13.1643,99.6366,4.22487,,,,
13.1745,99.6366,4.22487,,,,
13.1844,99.6366,4.22487,,,,
13.1944,99.6366,4.22487,,,,
13.2044,99.6366,4.22487,,,,
13.2144,99.6338,4.22487,,,,
13.2244,99.6338,4.15416,,,,
13.2344,99.6338,4.15416,,,,
13.2444,99.6338,4.15416,,,,
13.2543,99.6338,4.15416,,,,
13.2644,99.6338,4.15416,,,,
13.2744,99.6338,4.15416,,,,
13.2844,99.6338,4.15416,,,,
13.2944,99.6338,4.15416,,,,
13.3043,99.6338,4.15416,,,,
13.3144,99.6309,4.15416,,,,
13.3244,99.6309,4.15416,,,,
13.3344,99.6309,4.15416,,,,
13.3444,99.6309,4.15416,,,,
13.3543,99.6309,4.15416,,,,
13.3644,99.6309,4.08345,,,,
13.3744,99.6309,4.08345,,,,
13.3844,99.6309,4.08345,,,,
13.3944,99.6309,4.08345,,,,
13.4043,99.6309,4.08345,,,,
13.4143,99.628,4.08345,,,,
13.4244,99.628,4.08345,,,,
13.4344,99.628,4.08345,,,,
13.4444,99.628,4.08345,,,,
13.4543,99.628,4.08345,,,,
13.4644,99.628,4.08345,,,,
13.4744,99.628,4.08345,,,,
13.4844,99.628,4.08345,,,,
13.4944,99.628,4.08345,,,,
13.5043,99.628,4.01274,,,,
13.5144,99.6251,4.01274,,,,
13.5244,99.6251,4.01274,,,,
13.5344,99.6251,4.01274,,,,
13.5444,99.6251,4.01274,,,,
13.5544,99.6251,4.01274,,,,
13.5644,99.6251,4.01274,,,,
13.5744,99.6251,4.01274,,,,
13.5844,99.6251,4.01274,,,,
13.5944,99.6251,4.01274,,,,
13.6043,99.6251,4.01274,,,,
13.6144,99.6222,4.01274,,,,
13.6244,99.6222,4.01274,,,,
13.6344,99.6222,4.01274,,,,
13.6443,99.6222,4.01274,,,,
13.6543,99.6222,4.01274,,,,
13.6644,99.6222,4.01274,,,,
13.6744,99.6222,4.01274,,,,
13.6844,99.6222,3.94203,,,,
13.6944,99.6222,3.94203,,,,
13.7044,99.6222,3.94203,,,,
13.7144,99.6194,3.94203,,,,
13.7244,99.6194,3.94203,,,,
13.7344,99.6194,3.94203,,,,
13.7444,99.6194,3.94203,,,,
13.7544,99.6194,3.94203,,,,
13.7644,99.6194,3.94203,,,,
13.7744,99.6194,3.94203,,,,
13.7844,99.6194,3.94203,,,,
13.7943,99.6194,3.94203,,,,
13.8043,99.6194,3.94203,,,,
13.8144,99.6165,3.94203,,,,
13.8244,99.6165,3.87132,,,,
13.8344,99.6165,3.87132,,,,
13.8444,99.6165,3.87132,,,,
13.8544,99.6165,3.87132,,,,
13.8645,99.6165,3.87132,,,,
13.8744,99.6165,3.87132,,,,
13.8845,99.6165,3.87132,,,,
13.8943,99.6165,3.87132,,,,
13.9045,99.6165,3.87132,,,,
13.9144,99.6136,3.87132,,,,
13.9244,99.6136,3.87132,,,,
13.9344,99.6136,3.87132,,,,
13.9444,99.6136,3.87132,,,,
13.9544,99.6136,3.87132,,,,
13.9643,99.6136,3.80061,,,,
13.9743,99.6136,3.80061,,,,
13.9844,99.6136,3.80061,,,,
13.9943,99.6136,3.80061,,,,
14.0043,99.6136,3.80061,,,,
14.0144,99.6107,3.80061,,,,
14.0244,99.6107,3.80061,,,,
14.0344,99.6107,3.80061,,,,
14.0444,99.6107,3.80061,,,,
14.0544,99.6107,3.80061,,,,
14.0644,99.6107,3.80061,,,,
14.0744,99.6107,3.80061,,,,
14.0844,99.6107,3.80061,,,,
14.0943,99.6107,3.80061,,,,
14.1043,99.6107,3.7299,,,,
14.1144,99.6079,3.7299,,,,
14.1244,99.6079,3.7299,,,,
14.1344,99.6079,3.7299,,,,
14.1443,99.6079,3.7299,,,,
14.1544,99.6079,3.7299,,,,
14.1644,99.6079,3.7299,,,,
14.1744,99.6079,3.7299,,,,
14.1844,99.6079,3.7299,,,,
14.1944,99.6079,3.7299,,,,
14.2043,99.6079,3.7299,,,,
14.2144,99.605,3.7299,,,,
14.2243,99.605,3.7299,,,,
14.2344,99.605,3.7299,,,,
14.2443,99.605,3.7299,,,,
14.2543,99.605,3.7299,,,,
14.2644,99.605,3.65919,,,,
14.2744,99.605,3.65919,,,,
14.2844,99.605,3.65919,,,,
14.2944,99.605,3.65919,,,,
14.3044,99.605,3.65919,,,,
14.3144,99.6021,3.65919,,,,
14.3244,99.6021,3.65919,,,,
14.3344,99.6021,3.65919,,,,
14.3444,99.6021,3.65919,,,,
14.3543,99.6021,3.65919,,,,
14.3644,99.6021,3.65919,,,,
14.3744,99.6021,3.65919,,,,
14.3844,99.6021,3.65919,,,,
14.3944,99.6021,3.65919,,,,
14.4043,99.6021,3.65919,,,,
14.4144,99.5992,3.65919,,,,
14.4245,99.5992,3.58848,,,,
14.4344,99.5992,3.58848,,,,
14.4444,99.5992,3.58848,,,,
14.4544,99.5992,3.58848,,,,
14.4644,99.5992,3.58848,,,,
14.4744,99.5992,3.58848,,,,
14.4844,99.5992,3.58848,,,,
14.4944,99.5992,3.58848,,,,
14.5044,99.5992,3.58848,,,,
14.5145,99.5964,3.58848,,,,
14.5244,99.5964,3.58848,,,,
14.5344,99.5964,3.58848,,,,
14.5444,99.5964,3.58848,,,,
14.5544,99.5964,3.58848,,,,
14.5644,99.5964,3.51777,,,,
14.5744,99.5964,3.51777,,,,
14.5844,99.5964,3.51777,,,,
14.5945,99.5964,3.51777,,,,
14.6043,99.5964,3.51777,,,,
14.6144,99.5935,3.51777,,,,
14.6244,99.5935,3.51777,,,,
14.6344,99.5935,3.51777,,,,
14.6443,99.5935,3.51777,,,,
14.6543,99.5935,3.51777,,,,
14.6645,99.5935,3.51777,,,,
14.6744,99.5935,3.51777,,,,
14.6845,99.5935,3.51777,,,,
14.6944,99.5935,3.51777,,,,
14.7043,99.5935,3.44706,,,,
14.7144,99.5906,3.44706,,,,
14.7244,99.5906,3.44706,,,,
14.7344,99.5906,3.44706,,,,
14.7444,99.5906,3.44706,,,,
14.7544,99.5906,3.44706,,,,
14.7644,99.5906,3.44706,,,,
14.7744,99.5906,3.44706,,,,
14.7844,99.5906,3.44706,,,,
14.7943,99.5906,3.44706,,,,
14.8043,99.5906,3.44706,,,,
14.8144,99.5877,3.44706,,,,
14.8244,99.5877,3.44706,,,,
14.8344,99.5877,3.44706,,,,
14.8444,99.5877,3.44706,,,,
14.8543,99.5877,3.44706,,,,
14.8644,99.5877,3.37635,,,,
14.8744,99.5877,3.37635,,,,
14.8844,99.5877,3.37635,,,,
14.8943,99.5877,3.37635,,,,
14.9044,99.5877,3.37635,,,,
14.9145,99.5849,3.37635,,,,
14.9245,99.5849,3.32635,,,,
14.9345,99.5849,3.34706,,,,
14.9444,99.5849,3.34706,,,,
14.9543,99.5849,3.34706,,,,
14.9643,99.5849,3.34706,,,,
14.9743,99.5849,3.34706,,,,
14.9844,99.5849,3.34706,,,,
14.9943,99.5849,3.34706,,,,
15.0043,99.5849,3.27635,,,,
15.0144,99.582,3.27635,,,,
15.0245,99.582,3.27635,,,,
15.0344,99.582,3.27635,,,,
15.0443,99.582,3.27635,,,,
15.0543,99.582,3.27635,,,,
15.0644,99.582,3.27635,,,,
15.0744,99.582,3.27635,,,,
15.0843,99.582,3.27635,,,,
15.0943,99.582,3.27635,,,,
15.1043,99.582,3.27635,,,,
15.1143,99.5791,3.27635,,,,
15.1244,99.5791,3.27635,,,,
15.1344,99.5791,3.27635,,,,
15.1443,99.5791,3.20564,,,,
15.1543,99.5791,3.20564,,,,
15.1644,99.5791,3.20564,,,,
15.1744,99.5791,3.20564,,,,
15.1844,99.5791,3.20564,,,,
15.1944,99.5791,3.20564,,,,
15.2043,99.5791,3.20564,,,,
15.2144,99.5762,3.20564,,,,
15.2244,99.5762,3.20564,,,,
15.2344,99.5762,3.20564,,,,
15.2443,99.5762,3.20564,,,,
15.2543,99.5762,3.20564,,,,
15.2644,99.5762,3.20564,,,,
15.2744,99.5762,3.20564,,,,
15.2843,99.5762,3.13492,,,,
15.2943,99.5762,3.13492,,,,
15.3043,99.5762,3.13492,,,,
15.3144,99.5734,3.13492,,,,
15.3244,99.5734,3.13492,,,,
15.3343,99.5734,3.13492,,,,
15.3444,99.5734,3.13492,,,,
15.3544,99.5734,3.13492,,,,
15.3644,99.5734,3.13492,,,,
15.3744,99.5734,3.13492,,,,
15.3844,99.5734,3.13492,,,,
15.3944,99.5734,3.13492,,,,
15.4043,99.5734,3.13492,,,,
15.4145,99.5705,3.13492,,,,
15.4243,99.5705,3.13492,,,,
15.4344,99.5705,3.13492,,,,
15.4443,99.5705,3.06421,,,,
15.4544,99.5705,3.06421,,,,
15.4644,99.5705,3.06421,,,,
15.4744,99.5705,3.06421,,,,
15.4844,99.5705,3.06421,,,,
15.4944,99.5705,3.06421,,,,
15.5044,99.5705,3.06421,,,,
15.5144,99.5676,3.06421,,,,
15.5244,99.5676,3.06421,,,,
15.5344,99.5676,3.06421,,,,
15.5444,99.5676,3.06421,,,,
15.5544,99.5676,3.06421,,,,
15.5644,99.5676,3.06421,,,,
15.5745,99.5676,3.06421,,,,
15.5844,99.5676,2.9935,,,,
15.5944,99.5676,2.9935,,,,
15.6044,99.5676,2.9935,,,,
15.6144,99.5647,2.9935,,,,
15.6244,99.5647,2.9935,,,,
15.6344,99.5647,2.9935,,,,
15.6443,99.5647,2.9935,,,,
15.6544,99.5647,2.9935,,,,
15.6644,99.5647,2.9935,,,,
15.6744,99.5647,2.9935,,,,
15.6844,99.5647,2.9935,,,,
15.6944,99.5647,2.9935,,,,
15.7044,99.5647,2.9935,,,,
15.7144,99.5619,2.9935,,,,
15.7244,99.5619,2.92279,,,,
15.7344,99.5619,2.92279,,,,
15.7444,99.5619,2.92279,,,,
15.7544,99.5619,2.92279,,,,
15.7644,99.5619,2.92279,,,,
15.7744,99.5619,2.92279,,,,
15.7844,99.5619,2.92279,,,,
15.7944,99.5619,2.92279,,,,
15.8043,99.5619,2.92279,,,,
15.8144,99.559,2.92279,,,,
15.8244,99.559,2.92279,,,,
