ElapsedTime(s),Battery(%),ChargeRate(%/min),,Cc-speed [%/min],Cv-speed [%/min]
455.699,94.2864,1.02,,,
455.799,94.288,0.96,,,
455.899,94.2896,0.96,,,
455.999,94.2913,1.02,,,
456.099,94.2929,0.96,,,
456.199,94.2946,1.02,,,
456.299,94.2962,0.96,,,
456.399,94.2978,0.96,,,
456.499,94.2995,1.02,,,
456.599,94.3011,0.96,,,
456.699,94.3028,1.02,,,
456.799,94.3044,0.96,,,
456.899,94.306,0.96,,,
456.999,94.3077,1.02,,,
457.099,94.3093,0.96,,,
457.199,94.311,1.02,,,
457.299,94.3126,0.96,,,
457.399,94.3143,1.02,,,
457.499,94.3159,0.96,,,
457.599,94.3175,0.96,,,
457.699,94.3192,1.02,,,
457.799,94.3208,0.96,,,
457.899,94.3224,0.96,,,
457.999,94.324,0.96,,,
458.099,94.3257,1.02,,,
458.199,94.3273,0.96,,,
458.299,94.3289,0.96,,,
458.399,94.3306,1.02,,,
458.499,94.3322,0.96,,,
458.599,94.3339,1.02,,,
458.699,94.3355,0.96,,,
458.799,94.3372,1.02,,,
458.899,94.3388,0.96,,,
458.999,94.3404,0.96,,,
459.099,94.3421,1.02,,,
459.199,94.3437,0.96,,,
459.299,94.3453,0.96,,,
459.399,94.347,1.02,,,
459.499,94.3486,0.96,,,
459.599,94.3503,1.02,,,
459.699,94.3519,0.96,,,
459.799,94.3535,0.96,,,
459.899,94.3552,1.02,,,
459.999,94.3568,0.96,,,
460.099,94.3585,1.02,,,
460.199,94.3601,0.96,,,
460.299,94.3617,0.96,,,
460.399,94.3634,1.02,,,
460.499,94.365,0.96,,,
460.599,94.3667,1.02,,,
460.699,94.3683,0.96,,,
460.799,94.37,1.02,,,
460.899,94.3716,0.96,,,
460.999,94.3732,0.96,,,
461.099,94.3749,1.02,,,
461.199,94.3765,0.96,,,
461.299,94.3782,1.02,,,
461.399,94.3798,0.96,,,
461.499,94.3814,0.96,,,
461.599,94.3831,1.02,,,
461.699,94.3847,0.96,,,
461.799,94.3864,1.02,,,
461.899,94.388,0.96,,,
461.999,94.3896,0.96,,,
462.099,94.3913,1.02,,,
462.199,94.3929,0.96,,,
462.299,94.3946,1.02,,,
462.399,94.3962,0.96,,,
462.499,94.3979,1.02,,,
462.599,94.3995,0.96,,,
462.699,94.4011,0.96,,,
462.799,94.4028,1.02,,,
462.899,94.4044,0.96,,,
462.999,94.4061,1.02,,,
463.099,94.4077,0.96,,,
463.199,94.4093,0.96,,,
463.299,94.411,1.02,,,
463.399,94.4126,0.96,,,
463.499,94.4143,1.02,,,
463.599,94.4159,0.96,,,
463.699,94.4175,0.96,,,
463.799,94.4192,1.02,,,
463.899,94.4208,0.96,,,
463.999,94.4225,1.02,,,
464.099,94.4241,0.96,,,
464.199,94.4257,0.96,,,
464.299,94.4274,1.02,,,
464.399,94.429,0.96,,,
464.499,94.4307,1.02,,,
464.599,94.4323,0.96,,,
464.699,94.4339,0.96,,,
464.799,94.4356,1.02,,,
464.899,94.4372,0.96,,,
464.999,94.4389,1.02,,,
465.099,94.4405,0.96,,,
465.199,94.4421,0.96,,,
465.299,94.4438,1.02,,,
465.399,94.4454,0.96,,,
465.499,94.4471,1.02,,,
465.599,94.4487,0.96,,,
465.699,94.4504,1.02,,,
465.799,94.452,0.96,,,
465.899,94.4536,0.96,,,
465.999,94.4553,1.02,,,
466.099,94.4569,0.96,,,
466.199,94.4586,1.02,,,
466.299,94.4602,0.96,,,
466.399,94.4618,0.96,,,
466.499,94.4635,1.02,,,
466.599,94.4651,0.96,,,
466.699,94.4668,1.02,,,
466.799,94.4684,0.96,,,
466.899,94.47,0.96,,,
466.999,94.4717,1.02,,,
467.099,94.4733,0.96,,,
467.199,94.475,1.02,,,
467.299,94.4766,0.96,,,
467.399,94.4783,1.02,,,
467.499,94.4799,0.96,,,
467.599,94.4815,0.96,,,
467.699,94.4832,1.02,,,
467.799,94.4848,0.96,,,
467.899,94.4865,1.02,,,
467.999,94.4881,0.96,,,
468.099,94.4897,0.96,,,
468.199,94.4914,1.02,,,
468.299,94.493,0.96,,,
468.399,94.4947,1.02,,,
468.499,94.4963,0.96,,,
468.599,94.4979,0.96,,,
468.699,94.4996,1.02,,,
468.799,94.5012,0.96,,,
468.899,94.5029,1.02,,,
468.999,94.5045,0.96,,,
469.099,94.5061,0.96,,,
469.199,94.5078,1.02,,,
469.299,94.5094,0.96,,,
469.399,94.5111,1.02,,,
469.499,94.5127,0.96,,,
469.6,94.5143,0.95,,,
469.699,94.516,1.03,,,
469.799,94.5176,0.96,,,
469.899,94.5193,1.02,,,
469.999,94.5209,0.96,,,
470.099,94.5226,1.02,,,
470.199,94.5242,0.96,,,
470.299,94.5258,0.96,,,
470.399,94.5275,1.02,,,
470.499,94.5291,0.96,,,
470.599,94.5308,1.02,,,
470.699,94.5324,0.96,,,
470.799,94.534,0.96,,,
470.899,94.5357,1.02,,,
470.999,94.5373,0.96,,,
471.099,94.539,1.02,,,
471.199,94.5406,0.96,,,
471.299,94.5422,0.96,,,
471.399,94.5439,1.02,,,
471.499,94.5455,0.96,,,
471.599,94.5472,1.02,,,
471.699,94.5488,0.96,,,
471.799,94.5504,0.96,,,
471.899,94.5521,1.02,,,
471.999,94.5537,0.96,,,
472.099,94.5554,1.02,,,
472.199,94.557,0.96,,,
472.299,94.5587,1.02,,,
472.399,94.5603,0.96,,,
472.499,94.5619,0.96,,,
472.599,94.5636,1.02,,,
472.699,94.5652,0.96,,,
472.799,94.5669,1.02,,,
472.899,94.5685,0.96,,,
472.999,94.5701,0.96,,,
473.099,94.5718,1.02,,,
473.199,94.5734,0.96,,,
473.299,94.5751,1.02,,,
473.399,94.5767,0.96,,,
473.499,94.5783,0.96,,,
473.599,94.58,1.02,,,
473.699,94.5816,0.96,,,
473.799,94.5833,1.02,,,
473.899,94.5849,0.96,,,
473.999,94.5865,0.96,,,
474.099,94.5882,1.02,,,
474.199,94.5898,0.96,,,
474.299,94.5915,1.02,,,
474.399,94.5931,0.96,,,
474.499,94.5947,0.96,,,
474.599,94.5964,1.02,,,
474.699,94.598,0.96,,,
474.799,94.5997,1.02,,,
474.899,94.6013,0.96,,,
474.999,94.603,1.02,,,
475.099,94.6046,0.96,,,
475.199,94.6062,0.96,,,
475.299,94.6079,1.02,,,
475.399,94.6095,0.96,,,
475.499,94.6112,1.02,,,
475.599,94.6128,0.96,,,
475.699,94.6144,0.96,,,
475.799,94.6161,1.02,,,
475.899,94.6177,0.96,,,
475.999,94.6194,1.02,,,
476.099,94.621,0.96,,,
476.199,94.6226,0.96,,,
476.299,94.6243,1.02,,,
476.399,94.6259,0.96,,,
476.499,94.6276,1.02,,,
476.599,94.6292,0.96,,,
476.699,94.6308,0.96,,,
476.799,94.6325,1.02,,,
476.899,94.6341,0.96,,,
476.999,94.6358,1.02,,,
477.099,94.6374,0.96,,,
477.199,94.639,0.96,,,
477.299,94.6407,1.02,,,
477.399,94.6423,0.96,,,
477.499,94.644,1.02,,,
477.599,94.6456,0.96,,,
477.699,94.6473,1.02,,,
477.799,94.6489,0.96,,,
477.899,94.6505,0.96,,,
477.999,94.6522,1.02,,,
478.099,94.6538,0.96,,,
478.199,94.6555,1.02,,,
478.299,94.6571,0.96,,,
478.399,94.6587,0.96,,,
478.499,94.6604,1.02,,,
478.599,94.662,0.96,,,
478.699,94.6637,1.02,,,
478.799,94.6653,0.96,,,
478.899,94.6669,0.96,,,
478.999,94.6686,1.02,,,
479.099,94.6702,0.96,,,
479.199,94.6719,1.02,,,
479.299,94.6735,0.96,,,
479.399,94.6751,0.96,,,
479.499,94.6768,1.02,,,
479.599,94.6784,0.96,,,
479.699,94.6801,1.02,,,
479.799,94.6817,0.96,,,
479.899,94.6834,1.02,,,
479.999,94.685,0.96,,,
480.099,94.6866,0.96,,,
480.199,94.6883,1.02,,,
480.299,94.6899,0.96,,,
480.399,94.6916,1.02,,,
480.499,94.6932,0.96,,,
480.599,94.6948,0.96,,,
480.699,94.6965,1.02,,,
480.799,94.6981,0.96,,,
480.899,94.6998,1.02,,,
480.999,94.7014,0.96,,,
481.099,94.703,0.96,,,
481.199,94.7047,1.02,,,
481.299,94.7063,0.96,,,
481.399,94.708,1.02,,,
481.499,94.7096,0.96,,,
481.599,94.7112,0.96,,,
481.699,94.7129,1.02,,,
481.799,94.7145,0.96,,,
481.899,94.7162,1.02,,,
481.999,94.7178,0.96,,,
482.099,94.7194,0.96,,,
482.199,94.7211,1.02,,,
482.299,94.7227,0.96,,,
482.399,94.7244,1.02,,,
482.499,94.726,0.96,,,
482.599,94.7276,0.96,,,
482.699,94.7293,1.02,,,
482.799,94.7309,0.96,,,
482.899,94.7326,1.02,,,
482.999,94.7342,0.96,,,
483.099,94.7359,1.02,,,
483.199,94.7375,0.96,,,
483.299,94.7391,0.96,,,
483.399,94.7408,1.02,,,
483.499,94.7424,0.96,,,
483.599,94.7441,1.02,,,
483.699,94.7457,0.96,,,
483.799,94.7473,0.96,,,
483.899,94.749,1.02,,,
483.999,94.7506,0.96,,,
484.099,94.7522,0.96,,,
484.199,94.7539,1.02,,,
484.299,94.7555,0.96,,,
484.399,94.7572,1.02,,,
484.499,94.7588,0.96,,,
484.599,94.7604,0.96,,,
484.699,94.762,0.96,,,
484.799,94.7637,1.02,,,
484.899,94.7653,0.96,,,
484.999,94.767,1.02,,,
485.099,94.7686,0.96,,,
485.199,94.7702,0.96,,,
485.299,94.7719,1.02,,,
485.399,94.7735,0.96,,,
485.499,94.7752,1.02,,,
485.599,94.7768,0.96,,,
485.699,94.7784,0.96,,,
485.799,94.7801,1.02,,,
485.899,94.7817,0.96,,,
485.999,94.7834,1.02,,,
486.099,94.785,0.96,,,
486.199,94.7866,0.96,,,
486.299,94.7883,1.02,,,
486.399,94.7899,0.96,,,
486.499,94.7916,1.02,,,
486.599,94.7932,0.96,,,
486.699,94.7948,0.96,,,
486.799,94.7965,1.02,,,
486.899,94.7981,0.96,,,
486.999,94.7998,1.02,,,
487.099,94.8014,0.96,,,
487.199,94.803,0.96,,,
487.299,94.8047,1.02,,,
487.399,94.8063,0.96,,,
487.499,94.808,1.02,,,
487.599,94.8096,0.96,,,
487.699,94.8113,1.02,,,
487.799,94.8129,0.96,,,
487.899,94.8145,0.96,,,
487.999,94.8162,1.02,,,
488.099,94.8178,0.96,,,
488.199,94.8195,1.02,,,
488.299,94.8211,0.96,,,
488.4,94.8227,0.95,,,
488.499,94.8244,1.03,,,
488.599,94.826,0.96,,,
488.699,94.8277,1.02,,,
488.799,94.8293,0.96,,,
488.899,94.8309,0.96,,,
488.999,94.8326,1.02,,,
489.099,94.8342,0.96,,,
489.199,94.8359,1.02,,,
489.299,94.8375,0.96,,,
489.399,94.8391,0.96,,,
489.499,94.8408,1.02,,,
489.599,94.8424,0.96,,,
489.699,94.8441,1.02,,,
489.799,94.8457,0.96,,,
489.899,94.8473,0.96,,,
489.999,94.849,1.02,,,
490.099,94.8506,0.96,,,
490.199,94.8523,1.02,,,
490.299,94.8539,0.96,,,
490.399,94.8556,1.02,,,
490.499,94.8572,0.96,,,
490.599,94.8588,0.96,,,
490.699,94.8605,1.02,,,
490.799,94.8621,0.96,,,
490.899,94.8638,1.02,,,
490.999,94.8654,0.96,,,
491.099,94.867,0.96,,,
491.199,94.8687,1.02,,,
491.299,94.8703,0.96,,,
491.399,94.872,1.02,,,
491.499,94.8736,0.96,,,
491.599,94.8752,0.96,,,
491.699,94.8769,1.02,,,
491.799,94.8785,0.96,,,
491.899,94.8802,1.02,,,
491.999,94.8818,0.96,,,
492.099,94.8834,0.96,,,
492.199,94.8851,1.02,,,
492.299,94.8867,0.96,,,
492.399,94.8884,1.02,,,
492.499,94.89,0.96,,,
492.599,94.8917,1.02,,,
492.699,94.8933,0.96,,,
492.799,94.8949,0.96,,,
492.899,94.8966,1.02,,,
492.999,94.8982,0.96,,,
493.099,94.8999,1.02,,,
493.199,94.9015,0.96,,,
493.299,94.9031,0.96,,,
493.399,94.9048,1.02,,,
493.499,94.9064,0.96,,,
493.599,94.9081,1.02,,,
493.7,94.9097,0.95,,,
493.799,94.9113,0.97,,,
493.899,94.913,1.02,,,
493.999,94.9146,0.96,,,
494.099,94.9163,1.02,,,
494.199,94.9179,0.96,,,
494.299,94.9195,0.96,,,
494.399,94.9212,1.02,,,
494.499,94.9228,0.96,,,
494.599,94.9245,1.02,,,
494.699,94.9261,0.96,,,
494.799,94.9277,0.96,,,
494.899,94.9294,1.02,,,
494.999,94.931,0.96,,,
495.099,94.9327,1.02,,,
495.199,94.9343,0.96,,,
495.299,94.9359,0.96,,,
495.399,94.9376,1.02,,,
495.499,94.9392,0.96,,,
495.599,94.9409,1.02,,,
495.699,94.9425,0.96,,,
495.799,94.9442,1.02,,,
495.899,94.9458,0.96,,,
495.999,94.9474,0.96,,,
496.099,94.9491,1.02,,,
496.199,94.9507,0.96,,,
496.299,94.9524,1.02,,,
496.399,94.954,0.96,,,
496.499,94.9556,0.96,,,
496.599,94.9573,1.02,,,
496.699,94.9589,0.96,,,
496.799,94.9606,1.02,,,
496.899,94.9622,0.96,,,
496.999,94.9638,0.96,,,
497.099,94.9655,1.02,,,
497.199,94.9671,0.96,,,
497.299,94.9688,1.02,,,
497.399,94.9704,0.96,,,
497.499,94.9721,1.02,,,
497.599,94.9737,0.96,,,
497.699,94.9753,0.96,,,
497.799,94.977,1.02,,,
497.899,94.9786,0.96,,,
497.999,94.9803,1.02,,,
498.099,94.9819,0.96,,,
498.199,94.9835,0.96,,,
498.299,94.9852,1.02,,,
498.399,94.9868,0.96,,,
498.499,94.9885,1.02,,,
498.599,94.9901,0.96,,,
498.699,94.9917,0.96,,,
498.799,94.9934,1.02,,,
498.899,94.995,0.96,,,
498.999,94.9967,1.02,,,
499.099,94.9983,0.96,,,
499.199,94.9999,0.96,,,
499.299,95.0016,1.02,,,
499.399,95.0032,0.96,,,
499.499,95.0049,1.02,,,
499.599,95.0065,0.96,,,
499.699,95.0081,0.96,,,
499.799,95.0098,1.02,,,
499.899,95.0114,0.96,,,
499.999,95.0131,1.02,,,
500.099,95.0147,0.96,,,
500.199,95.0163,0.96,,,
500.299,95.018,1.02,,,
500.399,95.0196,0.96,,,
500.499,95.0213,1.02,,,
500.599,95.0229,0.96,,,
500.699,95.0246,1.02,,,
500.799,95.0262,0.96,,,
500.899,95.0278,0.96,,,
500.999,95.0295,1.02,,,
501.099,95.0311,0.96,,,
501.199,95.0328,1.02,,,
501.299,95.0344,0.96,,,
501.399,95.0347,0.18,,,
501.399,95.0347,,,,
