第0世代
f1,f2
136.553,31.5876
124.406,60.5629
124.59,40.6917
130.649,32.3798
134.57,32.1665
125.49,33.9854
127.589,33.207
127.278,33.7353
144.915,31.7852
124.897,49.4597
140.43,32.1689
125.76,36.4349
125.274,43.5856
133.414,32.3856
125.395,41.9804
128.099,33.4217
127.184,34.8477
132.007,32.9163
132.494,32.7463
134.219,32.3868
125.072,61.867
125.309,45.6829
129.417,33.5314
134.214,32.3881
125.756,42.2347
129.015,34.019
127.492,36.0239
125.88,37.3227
126.84,36.7058
126.339,36.8371
127.432,36.602
138.977,32.3868
125.542,65.5855
125.859,47.3631
134.606,32.3931
131.181,33.6052
129.597,34.7551
127.975,38.8572
128.519,37.6391
129.197,36.0284
130.83,33.7212
126.964,40.0595
126.231,43.8405
126.816,41.0381
126.663,42.5744
126.436,42.844
126.231,43.8405
140.265,32.3934
125.805,65.9652
126.862,43.601
133.18,33.6122
129.795,34.9192
128.686,38.6015
131.23,33.6685
130.973,34.766
128.055,40.336
127.824,41.9956
127.17,42.4696
128.414,39.1319
140.545,32.3946
127.195,73.7704
127.327,45.155
134.038,33.8533
129.917,36.6937
132.159,34.039
129.115,38.7659
133.962,34.0097
130.786,36.612
131.445,35.431
128.534,44.3986
128.911,42.7024
129.024,40.4142
131.865,34.2224
128.61,43.8397
143.215,32.5932
127.463,52.2799
132.509,34.455
128.825,47.5966
140.356,34.263
129.042,42.57
129.416,41.2391
141.369,34.1433
130.231,38.0879
131.383,36.6878
130.899,37.1708
130.586,37.903
145.752,33.7617
127.626,64.4411
129.155,42.9748
134.642,34.5681
132.524,34.7514
130.343,38.6051
129.653,41.7549
132.075,37.4275
131.444,38.2507
143.16,34.7418
129.411,43.3288
132.598,34.988
132.179,38.8427
131.496,40.5468
131.982,39.0713
130.655,42.5699
130.963,41.4109
130.693,42.018
149.163,35.2373
129.505,45.8202
132.093,40.4061
138.822,35.3929
133.714,36.1865
129.564,43.727
131.022,41.8468
130.673,43.3528
130.76,42.0797
138.144,35.4579
134.635,36.0412
136.26,35.5795
136.046,35.8831
141.018,35.5788
129.742,73.7707
129.931,54.7368
133.841,36.5459
137.733,35.6212
131.415,42.5723
135.849,36.4304
130.32,48.4266
130.555,44.8081
131.029,42.7515
130.413,46.9178
140.223,35.6817
130.435,47.6741
134.379,37.1217
131.248,43.1698
139.653,37.035
130.96,47.1532
142.396,35.7596
130.499,61.8301
140.558,36.4813
131.579,43.2413
135.855,37.338
134.443,40.4373
130.791,58.0336
131.385,46.9345
131.028,52.2714
131.281,51.1854
135.035,39.3066
